Store,Dept,Date,Weekly_Sales_Pred
25,42,2011-12-16,6225.209
25,42,2011-12-23,2271.7014
25,42,2011-12-30,5917.9834
25,42,2012-06-01,4982.05
25,42,2012-01-13,1796.9272
25,42,2012-01-20,1712.8948
25,42,2012-01-27,2353.1929
25,42,2012-03-02,7105.851
25,42,2012-10-02,4198.2
25,42,2012-02-17,5544.809
25,42,2012-02-24,3141.356
25,42,2012-02-03,3550.8223
25,42,2012-09-03,3032.1067
25,42,2012-03-16,2497.7837
25,42,2012-03-23,2181.6301
25,42,2012-03-30,1966.0902
25,42,2012-06-04,2528.5208
25,42,2012-04-13,2531.749
25,42,2012-04-20,2646.7688
25,42,2012-04-27,2470.4495
25,42,2012-04-05,2764.0178
25,42,2012-05-18,2820.671
25,42,2012-05-25,2831.7056
25,42,2012-01-06,1704.1814
25,42,2012-08-06,2649.3118
25,42,2012-06-15,2992.5144
25,42,2012-06-22,3019.1965
25,42,2012-06-29,2992.5144
25,42,2012-06-07,3030.3145
25,42,2012-07-13,3012.676
25,42,2012-07-20,3012.676
25,42,2012-07-27,3012.676
25,42,2012-03-08,5368.204
25,42,2012-10-08,6954.0933
25,42,2012-08-17,2569.9421
25,42,2012-08-24,2596.6243
25,42,2012-08-31,2596.6243
25,42,2012-07-09,4871.833
25,42,2012-09-14,2255.9407
25,42,2012-09-21,2158.7239
25,42,2012-09-28,2229.2585
25,42,2012-05-10,2393.562
25,42,2012-10-19,2229.2585
25,42,2012-10-26,2471.299
25,44,2011-11-02,2258.6438
25,44,2011-11-03,2307.237
25,44,2011-12-08,2336.615
25,44,2011-11-11,5852.8535
25,44,2011-11-18,2856.4338
25,44,2011-11-25,6534.113
25,44,2011-12-16,5225.081
25,44,2011-12-23,2271.7014
25,44,2011-12-30,4935.9785
25,44,2012-06-01,4982.05
25,44,2012-01-13,1984.5145
25,44,2012-01-20,1900.4829
25,44,2012-01-27,2540.7805
25,44,2012-03-02,7105.851
25,44,2012-10-02,4198.2
25,44,2012-02-17,5544.809
25,44,2012-02-24,3141.356
25,44,2012-02-03,3407.3687
25,44,2012-09-03,3032.1067
25,44,2012-03-16,2497.7837
25,44,2012-03-23,2181.6301
25,44,2012-03-30,1966.0902
25,44,2012-06-04,2528.5208
25,44,2012-04-13,2531.749
25,44,2012-04-20,2646.7688
25,44,2012-04-27,2470.4495
25,44,2012-04-05,2764.0178
25,44,2012-05-18,2820.671
25,44,2012-05-25,2831.7056
25,44,2012-01-06,1891.7693
25,44,2012-08-06,2649.3118
25,44,2012-06-15,2992.5144
25,44,2012-06-22,3019.1965
25,44,2012-06-29,2992.5144
25,44,2012-06-07,3030.3145
25,44,2012-07-13,3012.676
25,44,2012-07-20,3012.676
25,44,2012-07-27,3012.676
25,44,2012-03-08,5368.204
25,44,2012-10-08,6954.0933
25,44,2012-08-17,2569.9421
25,44,2012-08-24,2596.6243
25,44,2012-08-31,2596.6243
25,44,2012-07-09,4871.833
25,44,2012-09-14,2255.9407
25,44,2012-09-21,2158.7239
25,44,2012-09-28,2229.2585
25,44,2012-05-10,2393.562
25,44,2012-10-19,2229.2585
25,44,2012-10-26,2471.299
25,45,2011-11-11,1289.8549
25,45,2012-01-13,17.992891
25,45,2012-01-20,-66.03934
25,45,2012-01-27,574.2595
25,45,2012-02-17,3578.2896
25,45,2012-03-23,215.10834
25,45,2012-04-27,312.096
25,45,2012-05-18,662.3175
25,45,2012-06-15,834.16095
25,46,2011-11-02,11276.779
25,46,2011-11-03,11325.373
25,46,2011-12-08,11354.747
25,46,2011-11-11,29232.137
25,46,2011-11-18,11874.567
25,46,2011-11-25,15552.253
25,46,2011-12-16,18483.766
25,46,2011-12-23,11265.873
25,46,2011-12-30,13863.8125
25,46,2012-06-01,14447.746
25,46,2012-01-13,10851.297
25,46,2012-01-20,10767.266
25,46,2012-01-27,11590.9375
25,46,2012-03-02,16053.422
25,46,2012-10-02,13216.342
25,46,2012-02-17,14516.338
25,46,2012-02-24,12112.883
25,46,2012-02-03,14472.557
25,46,2012-09-03,12050.242
25,46,2012-03-16,11703.429
25,46,2012-03-23,11387.274
25,46,2012-03-30,11171.733
25,46,2012-06-04,11994.21
25,46,2012-04-13,11997.438
25,46,2012-04-20,12112.458
25,46,2012-04-27,11936.138
25,46,2012-04-05,11969.661
25,46,2012-05-18,12286.36
25,46,2012-05-25,12297.3955
25,46,2012-01-06,10801.995
25,46,2012-08-06,11667.444
25,46,2012-06-15,12458.204
25,46,2012-06-22,12484.886
25,46,2012-06-29,12458.204
25,46,2012-06-07,12496.003
25,46,2012-07-13,12478.366
25,46,2012-07-20,12478.366
25,46,2012-07-27,12478.366
25,46,2012-03-08,17002.92
25,46,2012-10-08,18635.424
25,46,2012-08-17,11588.075
25,46,2012-08-24,11614.757
25,46,2012-08-31,11614.757
25,46,2012-07-09,17000.713
25,46,2012-09-14,11274.073
25,46,2012-09-21,11176.856
25,46,2012-09-28,11247.392
25,46,2012-05-10,11859.251
25,46,2012-10-19,11247.392
25,46,2012-10-26,11489.433
25,47,2011-11-02,-721.7638
25,47,2011-12-30,1705.3317
25,47,2012-01-20,-582.8874
25,47,2012-02-03,1043.918
25,47,2012-05-25,332.20166
25,47,2012-06-22,519.6927
25,48,2012-05-18,321.167
25,48,2012-05-25,332.20166
25,48,2012-01-06,-103.02409
25,48,2012-06-07,530.81067
25,48,2012-03-08,1091.0759
25,49,2011-11-02,3479.802
25,49,2011-11-03,3528.3958
25,49,2011-12-08,3557.7737
25,49,2011-11-11,12736.54
25,49,2011-11-18,4077.5916
25,49,2011-11-25,7495.39
25,49,2011-12-16,15696.117
25,49,2011-12-23,3468.8962
25,49,2011-12-30,5906.8945
25,49,2012-06-01,6224.7188
25,49,2012-01-13,3519.552
25,49,2012-01-20,3435.5203
25,49,2012-01-27,3812.025
25,49,2012-03-02,7927.1855
25,49,2012-10-02,5230.287
25,49,2012-02-17,6548.3496
25,49,2012-02-24,4159.1567
25,49,2012-02-03,4536.1245
25,49,2012-09-03,4078.453
25,49,2012-03-16,3472.3794
25,49,2012-03-23,3156.2258
25,49,2012-03-30,2940.6863
25,49,2012-06-04,3610.6404
25,49,2012-04-13,3613.8687
25,49,2012-04-20,3728.8884
25,49,2012-04-27,3552.569
25,49,2012-04-05,3738.6135
25,49,2012-05-18,3902.7905
25,49,2012-05-25,3913.8252
25,49,2012-01-06,3295.4404
25,49,2012-08-06,3695.6594
25,49,2012-06-15,4074.634
25,49,2012-06-22,4101.316
25,49,2012-06-29,4074.634
25,49,2012-06-07,4112.4336
25,49,2012-07-13,4094.7954
25,49,2012-07-20,4094.7954
25,49,2012-07-27,4094.7954
25,49,2012-03-08,4583.2827
25,49,2012-10-08,5824.983
25,49,2012-08-17,3616.2903
25,49,2012-08-24,3642.9724
25,49,2012-08-31,3642.9724
25,49,2012-07-09,4151.2295
25,49,2012-09-14,3302.2888
25,49,2012-09-21,3205.072
25,49,2012-09-28,3275.6067
25,49,2012-05-10,3475.6816
25,49,2012-10-19,3275.6067
25,49,2012-10-26,3517.6472
25,50,2011-11-02,-425.33948
25,50,2011-11-03,-376.74625
25,50,2011-12-08,-347.36862
25,50,2011-11-11,3498.5164
25,50,2011-11-18,172.45006
25,50,2011-11-25,3714.6462
25,50,2011-12-16,2734.7256
25,50,2011-12-23,-436.24594
25,50,2011-12-30,2126.152
25,50,2012-06-01,2319.5798
25,50,2012-01-13,-225.89833
25,50,2012-01-20,-309.9305
25,50,2012-01-27,66.57448
25,50,2012-03-02,4464.255
25,50,2012-10-02,1659.6439
25,50,2012-02-17,3137.396
25,50,2012-02-24,748.20154
25,50,2012-02-03,1125.1703
25,50,2012-09-03,507.8079
25,50,2012-03-16,61.424564
25,50,2012-03-23,-254.7287
25,50,2012-03-30,-470.26846
25,50,2012-06-04,39.993996
25,50,2012-04-13,43.222404
25,50,2012-04-20,158.24217
25,50,2012-04-27,-18.07734
25,50,2012-04-05,327.65866
25,50,2012-05-18,332.14383
25,50,2012-05-25,343.1785
25,50,2012-01-06,-115.51463
25,50,2012-08-06,125.01286
25,50,2012-06-15,503.98715
25,50,2012-06-22,530.66943
25,50,2012-06-29,503.98715
25,50,2012-06-07,541.78735
25,50,2012-07-13,524.1487
25,50,2012-07-20,524.1487
25,50,2012-07-27,524.1487
25,50,2012-03-08,1172.3282
25,50,2012-10-08,2254.3396
25,50,2012-08-17,45.643356
25,50,2012-08-24,72.32536
25,50,2012-08-31,72.32536
25,50,2012-07-09,580.5841
25,50,2012-09-14,-268.35773
25,50,2012-09-21,-365.57446
25,50,2012-09-28,-295.03986
25,50,2012-05-10,-94.9648
25,50,2012-10-19,-295.03986
25,50,2012-10-26,-52.999367
25,51,2011-11-18,95.1248
25,52,2011-11-02,-390.94446
25,52,2011-11-03,-342.35114
25,52,2011-12-08,-312.97366
25,52,2011-11-11,3769.9875
25,52,2011-11-18,206.84496
25,52,2011-11-25,3749.0408
25,52,2011-12-16,1813.9463
25,52,2011-12-23,-401.85074
25,52,2011-12-30,2160.5476
25,52,2012-06-01,2353.9749
25,52,2012-01-13,-191.50316
25,52,2012-01-20,-275.53525
25,52,2012-01-27,100.96961
25,52,2012-03-02,4498.6504
25,52,2012-10-02,1694.0387
25,52,2012-02-17,3171.791
25,52,2012-02-24,782.5967
25,52,2012-02-03,1159.5654
25,52,2012-09-03,542.20306
25,52,2012-03-16,95.8197
25,52,2012-03-23,-220.33353
25,52,2012-03-30,-435.87332
25,52,2012-06-04,74.38916
25,52,2012-04-13,77.61757
25,52,2012-04-20,192.63737
25,52,2012-04-27,16.317863
25,52,2012-04-05,362.0538
25,52,2012-05-18,366.53885
25,52,2012-05-25,377.57358
25,52,2012-01-06,-81.11956
25,52,2012-08-06,159.408
25,52,2012-06-15,538.38245
25,52,2012-06-22,565.0646
25,52,2012-06-29,538.38245
25,52,2012-06-07,576.1825
25,52,2012-07-13,558.54395
25,52,2012-07-20,558.54395
25,52,2012-07-27,558.54395
25,52,2012-03-08,1206.7233
25,52,2012-10-08,2288.7341
25,52,2012-08-17,80.038376
25,52,2012-08-24,106.72038
25,52,2012-08-31,106.72038
25,52,2012-07-09,614.9791
25,52,2012-09-14,-233.96254
25,52,2012-09-21,-331.17923
25,52,2012-09-28,-260.64468
25,52,2012-05-10,-60.569622
25,52,2012-10-19,-260.64468
25,52,2012-10-26,-18.604198
25,54,2011-11-02,-390.94446
25,54,2011-11-03,-342.35114
25,54,2011-12-08,-312.97366
25,54,2011-11-11,910.0872
25,54,2011-11-18,206.84496
25,54,2011-12-16,303.33063
25,54,2011-12-23,-288.78912
25,54,2012-01-13,28.110035
25,54,2012-01-20,-55.92191
25,54,2012-01-27,190.59335
25,54,2012-03-02,4498.6504
25,54,2012-10-02,1694.0387
25,54,2012-02-17,3171.791
25,54,2012-03-30,-435.87332
25,54,2012-04-20,192.63737
25,54,2012-05-18,366.53885
25,54,2012-01-06,77.71541
25,54,2012-06-15,538.38245
25,54,2012-06-22,565.0646
25,54,2012-06-07,576.1825
25,54,2012-03-08,1206.7233
25,54,2012-10-08,2288.7341
25,54,2012-08-24,106.72038
25,54,2012-07-09,614.9791
25,54,2012-09-14,-233.96254
25,54,2012-09-21,-331.17923
25,55,2011-11-02,4956.2896
25,55,2011-11-03,5004.8833
25,55,2011-12-08,4476.816
25,55,2011-11-11,6756.061
25,55,2011-11-18,5554.0796
25,55,2011-11-25,8677.166
25,55,2011-12-16,6532.488
25,55,2011-12-23,5730.4346
25,55,2011-12-30,7760.6646
25,55,2012-06-01,7577.2744
25,55,2012-01-13,6481.5366
25,55,2012-01-20,6397.5044
25,55,2012-01-27,6644.02
25,55,2012-03-02,10532.972
25,55,2012-10-02,6917.338
25,55,2012-02-17,9501.285
25,55,2012-02-24,7236.024
25,55,2012-02-03,7612.992
25,55,2012-09-03,5889.437
25,55,2012-03-16,5331.3105
25,55,2012-03-23,4569.456
25,55,2012-03-30,4799.6187
25,55,2012-06-04,5421.624
25,55,2012-04-13,5424.852
25,55,2012-04-20,4982.4263
25,55,2012-04-27,5363.5522
25,55,2012-04-05,5151.843
25,55,2012-05-18,5156.327
25,55,2012-05-25,5167.3623
25,55,2012-01-06,4804.938
25,55,2012-08-06,4949.197
25,55,2012-06-15,5328.1714
25,55,2012-06-22,5354.853
25,55,2012-06-29,5328.1714
25,55,2012-06-07,5365.971
25,55,2012-07-13,5348.333
25,55,2012-07-20,5348.333
25,55,2012-07-27,5348.333
25,55,2012-03-08,6156.835
25,55,2012-10-08,7177.477
25,55,2012-08-17,4869.8276
25,55,2012-08-24,4896.5093
25,55,2012-08-31,4896.5093
25,55,2012-07-09,5627.657
25,55,2012-09-14,4555.827
25,55,2012-09-21,4458.611
25,55,2012-09-28,4529.1445
25,55,2012-05-10,4729.219
25,55,2012-10-19,4974.8467
25,55,2012-10-26,4771.1846
25,56,2011-11-02,1018.7163
25,56,2011-11-03,1067.3097
25,56,2011-12-08,1096.6875
25,56,2011-11-11,26347.666
25,56,2011-11-18,1332.9025
25,56,2011-11-25,4653.865
25,56,2011-12-16,2316.6262
25,56,2011-12-23,923.68823
25,56,2011-12-30,3151.7896
25,56,2012-06-01,3442.5178
25,56,2012-01-13,1104.833
25,56,2012-01-20,1020.80084
25,56,2012-01-27,1340.5049
25,56,2012-03-02,5404.9434
25,56,2012-10-02,2782.582
25,56,2012-02-17,4175.385
25,56,2012-02-24,1910.1244
25,56,2012-02-03,2309.477
25,56,2012-09-03,1754.6807
25,56,2012-03-16,1221.8766
25,56,2012-03-23,879.0358
25,56,2012-03-30,690.1831
25,56,2012-06-04,1200.4462
25,56,2012-04-13,1203.6744
25,56,2012-04-20,1318.6945
25,56,2012-04-27,1142.3748
25,56,2012-04-05,1488.1108
25,56,2012-05-18,1492.5961
25,56,2012-05-25,1476.9435
25,56,2012-01-06,1041.3306
25,56,2012-08-06,1285.465
25,56,2012-06-15,1637.7522
25,56,2012-06-22,1664.4344
25,56,2012-06-29,1637.7522
25,56,2012-06-07,1675.5524
25,56,2012-07-13,1657.9137
25,56,2012-07-20,1657.9137
25,56,2012-07-27,1657.9137
25,56,2012-03-08,2444.0317
25,56,2012-10-08,3299.3975
25,56,2012-08-17,1179.408
25,56,2012-08-24,1206.0901
25,56,2012-08-31,1206.0901
25,56,2012-07-09,1937.2378
25,56,2012-09-14,892.09467
25,56,2012-09-21,794.878
25,56,2012-09-28,865.41254
25,56,2012-05-10,1065.4874
25,56,2012-10-19,865.41254
25,56,2012-10-26,1107.453
25,58,2011-11-02,1018.7163
25,58,2011-11-03,1067.3097
25,58,2011-12-08,1037.6935
25,58,2011-11-11,2176.0222
25,58,2011-11-18,1237.55
25,58,2011-11-25,4558.5127
25,58,2011-12-16,1423.497
25,58,2011-12-23,923.68823
25,58,2012-06-01,3442.5178
25,58,2012-01-13,1104.833
25,58,2012-03-02,5404.9434
25,58,2012-02-17,4175.385
25,58,2012-02-24,1910.1244
25,58,2012-02-03,2309.477
25,58,2012-09-03,1754.6807
25,58,2012-03-16,1126.5242
25,58,2012-03-23,783.6835
25,58,2012-03-30,594.8304
25,58,2012-04-13,1108.322
25,58,2012-04-20,1223.342
25,58,2012-04-27,1047.0223
25,58,2012-04-05,1392.7584
25,58,2012-05-18,1397.2435
25,58,2012-05-25,1381.591
25,58,2012-01-06,945.97797
25,58,2012-08-06,1190.1125
25,58,2012-06-15,1542.3998
25,58,2012-06-29,1542.3998
25,58,2012-06-07,1580.2
25,58,2012-07-20,1562.5613
25,58,2012-03-08,2348.6797
25,58,2012-10-08,3204.0454
25,58,2012-08-17,1084.0555
25,58,2012-08-24,1110.7377
25,58,2012-07-09,1841.8854
25,58,2012-09-14,796.74225
25,58,2012-09-21,699.5255
25,58,2012-09-28,770.0601
25,58,2012-10-19,770.0601
25,58,2012-10-26,1012.1006
25,59,2011-11-02,342.90964
25,59,2011-11-03,391.50314
25,59,2011-12-08,361.88623
25,59,2011-11-11,2343.0703
25,59,2011-11-18,561.7434
25,59,2011-11-25,3882.7063
25,59,2011-12-16,920.59216
25,59,2011-12-23,247.88106
25,59,2011-12-30,2475.9834
25,59,2012-06-01,2766.7122
25,59,2012-01-13,429.02643
25,59,2012-01-20,344.99463
25,59,2012-01-27,664.6979
25,59,2012-03-02,4729.1377
25,59,2012-10-02,2106.7754
25,59,2012-02-17,3499.5781
25,59,2012-02-24,1234.3175
25,59,2012-02-03,1633.6703
25,59,2012-09-03,1078.874
25,59,2012-03-16,450.71753
25,59,2012-03-23,107.87707
25,59,2012-03-30,-80.9753
25,59,2012-06-04,429.2871
25,59,2012-04-13,432.51535
25,59,2012-04-20,547.53467
25,59,2012-04-27,371.21567
25,59,2012-04-05,716.9511
25,59,2012-05-18,721.43646
25,59,2012-05-25,705.7839
25,59,2012-01-06,270.17203
25,59,2012-08-06,514.30536
25,59,2012-06-15,866.5925
25,59,2012-06-22,893.27466
25,59,2012-06-29,866.5925
25,59,2012-06-07,904.3926
25,59,2012-07-13,886.7541
25,59,2012-07-20,886.7541
25,59,2012-07-27,886.7541
25,59,2012-03-08,1672.8723
25,59,2012-10-08,2528.2388
25,59,2012-08-17,408.24872
25,59,2012-08-24,434.93088
25,59,2012-08-31,434.93088
25,59,2012-07-09,1166.0791
25,59,2012-09-14,120.93503
25,59,2012-09-21,23.718426
25,59,2012-09-28,94.25302
25,59,2012-05-10,294.32806
25,59,2012-10-19,94.25302
25,59,2012-10-26,336.2935
25,60,2011-11-02,342.90964
25,60,2011-11-03,391.50314
25,60,2011-12-08,361.88623
25,60,2011-11-11,1135.8221
25,60,2011-11-18,561.7434
25,60,2011-11-25,3882.7063
25,60,2011-12-16,389.3495
25,60,2011-12-23,247.88106
25,60,2011-12-30,2475.9834
25,60,2012-06-01,2766.7122
25,60,2012-01-13,429.02643
25,60,2012-01-20,344.99463
25,60,2012-01-27,664.6979
25,60,2012-03-02,4729.1377
25,60,2012-10-02,2106.7754
25,60,2012-02-17,3499.5781
25,60,2012-02-24,1234.3175
25,60,2012-02-03,1633.6703
25,60,2012-09-03,1078.874
25,60,2012-03-16,450.71753
25,60,2012-03-23,107.87707
25,60,2012-03-30,-80.9753
25,60,2012-06-04,429.2871
25,60,2012-04-13,432.51535
25,60,2012-04-20,547.53467
25,60,2012-04-27,371.21567
25,60,2012-04-05,716.9511
25,60,2012-05-18,721.43646
25,60,2012-05-25,705.7839
25,60,2012-01-06,270.17203
25,60,2012-08-06,514.30536
25,60,2012-06-15,866.5925
25,60,2012-06-22,893.27466
25,60,2012-06-29,866.5925
25,60,2012-06-07,904.3926
25,60,2012-07-13,886.7541
25,60,2012-07-20,886.7541
25,60,2012-07-27,886.7541
25,60,2012-03-08,1672.8723
25,60,2012-10-08,2528.2388
25,60,2012-08-17,408.24872
25,60,2012-08-24,434.93088
25,60,2012-08-31,434.93088
25,60,2012-07-09,1166.0791
25,60,2012-09-14,120.93503
25,60,2012-09-21,23.718426
25,60,2012-09-28,94.25302
25,60,2012-05-10,294.32806
25,60,2012-10-19,94.25302
25,60,2012-10-26,336.2935
25,67,2011-11-02,6241.475
25,67,2011-11-03,5044.7607
25,67,2011-12-08,5570.1953
25,67,2011-11-11,19265.818
25,67,2011-11-18,4537.67
25,67,2011-11-25,9103.941
25,67,2011-12-16,10198.586
25,67,2011-12-23,4161.4004
25,67,2011-12-30,7697.219
25,67,2012-06-01,6742.636
25,67,2012-01-13,4323.74
25,67,2012-01-20,4239.709
25,67,2012-01-27,4559.412
25,67,2012-03-02,8623.85
25,67,2012-10-02,7328.0083
25,67,2012-02-17,7394.291
25,67,2012-02-24,5129.032
25,67,2012-02-03,5528.3843
25,67,2012-09-03,5054.8
25,67,2012-03-16,4361.0107
25,67,2012-03-23,4018.1707
25,67,2012-03-30,3579.7244
25,67,2012-06-04,4405.2144
25,67,2012-04-13,3893.244
25,67,2012-04-20,4008.2634
25,67,2012-04-27,3831.944
25,67,2012-04-05,4627.245
25,67,2012-05-18,4697.363
25,67,2012-05-25,4681.7104
25,67,2012-01-06,4164.8857
25,67,2012-08-06,4490.2324
25,67,2012-06-15,4842.5195
25,67,2012-06-22,4869.201
25,67,2012-06-29,4842.5195
25,67,2012-06-07,4880.3193
25,67,2012-07-13,4862.681
25,67,2012-07-20,4862.681
25,67,2012-07-27,4862.681
25,67,2012-03-08,5567.5864
25,67,2012-10-08,6504.164
25,67,2012-08-17,4384.176
25,67,2012-08-24,4410.8574
25,67,2012-08-31,4410.8574
25,67,2012-07-09,6387.313
25,67,2012-09-14,4096.863
25,67,2012-09-21,3999.6465
25,67,2012-09-28,4070.1804
25,67,2012-05-10,4270.255
25,67,2012-10-19,4070.1804
25,67,2012-10-26,4312.22
25,71,2011-11-02,4506.566
25,71,2011-11-03,3309.8518
25,71,2011-12-08,4032.3079
25,71,2011-11-11,3168.6714
25,71,2011-11-18,4090.027
25,71,2011-11-25,8656.298
25,71,2011-12-16,3492.1667
25,71,2011-12-23,3713.757
25,71,2011-12-30,7249.5767
25,71,2012-06-01,6294.993
25,71,2012-01-13,3786.2168
25,71,2012-01-20,3702.185
25,71,2012-01-27,4111.7686
25,71,2012-03-02,8176.207
25,71,2012-10-02,6880.365
25,71,2012-02-17,6946.648
25,71,2012-02-24,4681.389
25,71,2012-02-03,5080.741
25,71,2012-09-03,4607.1567
25,71,2012-03-16,3913.3674
25,71,2012-03-23,3570.527
25,71,2012-03-30,3132.0803
25,71,2012-06-04,3957.5713
25,71,2012-04-13,3445.5999
25,71,2012-04-20,3560.6194
25,71,2012-04-27,3384.3005
25,71,2012-04-05,4179.602
25,71,2012-05-18,4249.7197
25,71,2012-05-25,4234.0674
25,71,2012-01-06,3627.3623
25,71,2012-08-06,4042.5896
25,71,2012-06-15,4394.8765
25,71,2012-06-22,4421.558
25,71,2012-06-29,4394.8765
25,71,2012-06-07,4432.6763
25,71,2012-07-13,4415.038
25,71,2012-07-20,4415.038
25,71,2012-07-27,4415.038
25,71,2012-03-08,5119.9434
25,71,2012-10-08,6056.521
25,71,2012-08-17,3936.5327
25,71,2012-08-24,3963.2144
25,71,2012-08-31,3963.2144
25,71,2012-07-09,5939.67
25,71,2012-09-14,3649.22
25,71,2012-09-21,3552.0032
25,71,2012-09-28,3622.5374
25,71,2012-05-10,3822.6116
25,71,2012-10-19,3622.5374
25,71,2012-10-26,3864.5771
25,72,2011-11-02,45270.21
25,72,2011-11-03,43534.734
25,72,2011-12-08,39743.777
25,72,2011-11-11,43452.3
25,72,2011-11-18,43134.797
25,72,2011-11-25,52171.5
25,72,2011-12-16,43838.66
25,72,2011-12-23,46573.793
25,72,2011-12-30,55261.914
25,72,2012-06-01,48175.4
25,72,2012-01-13,45023.324
25,72,2012-01-20,44105.66
25,72,2012-01-27,45450.14
25,72,2012-03-02,55461.47
25,72,2012-10-02,46325.438
25,72,2012-02-17,51692.43
25,72,2012-02-24,45561.44
25,72,2012-02-03,45066.434
25,72,2012-09-03,42668.355
25,72,2012-03-16,41592.664
25,72,2012-03-23,36511.016
25,72,2012-03-30,42897.67
25,72,2012-06-04,41296.633
25,72,2012-04-13,40459.516
25,72,2012-04-20,35085.438
25,72,2012-04-27,40398.215
25,72,2012-04-05,35704.406
25,72,2012-05-18,35195.7
25,72,2012-05-25,34748.035
25,72,2012-01-06,35105.234
25,72,2012-08-06,36188.31
25,72,2012-06-15,34908.844
25,72,2012-06-22,35839.51
25,72,2012-06-29,34908.844
25,72,2012-06-07,35850.63
25,72,2012-07-13,34929.004
25,72,2012-07-20,34929.004
25,72,2012-07-27,34929.004
25,72,2012-03-08,40752.55
25,72,2012-10-08,45097.953
25,72,2012-08-17,34881.15
25,72,2012-08-24,34907.832
25,72,2012-08-31,35381.168
25,72,2012-07-09,38153.797
25,72,2012-09-14,35002.582
25,72,2012-09-21,35401.97
25,72,2012-09-28,34568.516
25,72,2012-05-10,34768.59
25,72,2012-10-19,38493.152
25,72,2012-10-26,34810.56
25,74,2011-11-02,10289.863
25,74,2011-11-03,10338.456
25,74,2011-12-08,10988.881
25,74,2011-11-11,11950.369
25,74,2011-11-18,10852.55
25,74,2011-11-25,15866.532
25,74,2011-12-16,12763.305
25,74,2011-12-23,10446.799
25,74,2011-12-30,14532.012
25,74,2012-06-01,13142.498
25,74,2012-01-13,10507.147
25,74,2012-01-20,10493.47
25,74,2012-01-27,10863.21
25,74,2012-03-02,15000.168
25,74,2012-10-02,12185.27
25,74,2012-02-17,13452.516
25,74,2012-02-24,11201.137
25,74,2012-02-03,11580.663
25,74,2012-09-03,11110.978
25,74,2012-03-16,10705.94
25,74,2012-03-23,10795.475
25,74,2012-03-30,9924.65
25,74,2012-06-04,10422.796
25,74,2012-04-13,9910.826
25,74,2012-04-20,10458.222
25,74,2012-04-27,9849.526
25,74,2012-04-05,11077.204
25,74,2012-05-18,11147.323
25,74,2012-05-25,11131.671
25,74,2012-01-06,10535.225
25,74,2012-08-06,10940.193
25,74,2012-06-15,11292.4795
25,74,2012-06-22,11319.161
25,74,2012-06-29,11292.4795
25,74,2012-06-07,11330.278
25,74,2012-07-13,11312.641
25,74,2012-07-20,11312.641
25,74,2012-07-27,11312.641
25,74,2012-03-08,13674.75
25,74,2012-10-08,16802.16
25,74,2012-08-17,10834.137
25,74,2012-08-24,10860.818
25,74,2012-08-31,10860.818
25,74,2012-07-09,13198.022
25,74,2012-09-14,10546.822
25,74,2012-09-21,10449.605
25,74,2012-09-28,10087.765
25,74,2012-05-10,10720.213
25,74,2012-10-19,10087.765
25,74,2012-10-26,10762.181
25,77,2011-11-25,8688.831
25,78,2011-11-25,8688.831
25,78,2012-10-02,5007.568
25,78,2012-06-04,3278.5732
25,78,2012-05-18,3773.3193
25,78,2012-06-29,3918.475
25,79,2011-11-02,13294.71
25,79,2011-11-03,13343.303
25,79,2011-12-08,13993.728
25,79,2011-11-11,10509.201
25,79,2011-11-18,14083.122
25,79,2011-11-25,19600.785
25,79,2011-12-16,8687.803
25,79,2011-12-23,13835.35
25,79,2011-12-30,18293.12
25,79,2012-06-01,16572.828
25,79,2012-01-13,13646.453
25,79,2012-01-20,13632.775
25,79,2012-01-27,14316.005
25,79,2012-03-02,21739.28
25,79,2012-10-02,16121.566
25,79,2012-02-17,16759.643
25,79,2012-02-24,14621.464
25,79,2012-02-03,14988.339
25,79,2012-09-03,14416.707
25,79,2012-03-16,14394.847
25,79,2012-03-23,13782.598
25,79,2012-03-30,13078.828
25,79,2012-06-04,13367.986
25,79,2012-04-13,12856.017
25,79,2012-04-20,13236.357
25,79,2012-04-27,12794.717
25,79,2012-04-05,13750.838
25,79,2012-05-18,14194.866
25,79,2012-05-25,14179.214
25,79,2012-01-06,13178.541
25,79,2012-08-06,13876.822
25,79,2012-06-15,14201.59
25,79,2012-06-22,14228.271
25,79,2012-06-29,14201.59
25,79,2012-06-07,14239.389
25,79,2012-07-13,14221.751
25,79,2012-07-20,14221.751
25,79,2012-07-27,14221.751
25,79,2012-03-08,18064.17
25,79,2012-10-08,21102.201
25,79,2012-08-17,13770.766
25,79,2012-08-24,13797.447
25,79,2012-08-31,13797.447
25,79,2012-07-09,17452.781
25,79,2012-09-14,13214.044
25,79,2012-09-21,13116.827
25,79,2012-09-28,13187.362
25,79,2012-05-10,13498.349
25,79,2012-10-19,13187.362
25,79,2012-10-26,13429.402
25,80,2011-11-02,6711.3296
25,80,2011-11-03,6759.9233
25,80,2011-12-08,7410.349
25,80,2011-11-11,1280.6222
25,80,2011-11-18,7008.831
25,80,2011-11-25,12650.611
25,80,2011-12-16,800.7573
25,80,2011-12-23,6844.3384
25,80,2011-12-30,11426.236
25,80,2012-06-01,9498.531
25,80,2012-01-13,6572.164
25,80,2012-01-20,6558.4863
25,80,2012-01-27,6967.841
25,80,2012-03-02,14798.932
25,80,2012-10-02,9232.996
